Name;Name EN;Kartentyp;Typ;KP;Entwickelt sich aus;Fähigkeit;Fähigkeit Text;Angriff 1 Kosten;Angriff 1 Name;Angriff 1 Name EN;Angriff 1 Schaden;Effekt 1;Angriff 2 Kosten;Angriff 2 Name;Angriff 2 Name EN;Angriff 2 Schaden;Effekt 2;Schwäche;Resistenz;Rückzug;Set;#;Regulation;Set Name;URL
Distmar;Thorton;Trainer - Unterstützer;;;;;Wähle 1 Basis-Pokemon aus deinem Ablagestapel und tausche es gegen 1 deiner Basis-Pokemon im Spiel aus. Alle angelegten Karten, Schadensmarken, Speziellen Zustände, die Anzahl der Züge im Spiel sowie alle anderen Effekte verbleiben auf dem neuen Pokemon.;;;;;;;;;;;Kampf;keine;3;LOR;167;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_167_R_DE_LG.png
Distmar;Thorton;Trainer - Unterstützer;;;;;Wähle 1 Basis-Pokemon aus deinem Ablagestapel und tausche es gegen 1 deiner Basis-Pokemon im Spiel aus. Alle angelegten Karten, Schadensmarken, Speziellen Zustände, die Anzahl der Züge im Spiel sowie alle anderen Effekte verbleiben auf dem neuen Pokemon.;;;;;;;;;;;Elektro;Kampf;1;LOR;195;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_195_R_DE_LG.png
Distmar;Thorton;Trainer - Unterstützer;;;;;Wähle 1 Basis-Pokemon aus deinem Ablagestapel und tausche es gegen 1 deiner Basis-Pokemon im Spiel aus. Alle angelegten Karten, Schadensmarken, Speziellen Zustände, die Anzahl der Züge im Spiel sowie alle anderen Effekte verbleiben auf dem neuen Pokemon.;;;;;;;;;;;Kampf;keine;2;LOR;210;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_210_R_DE_LG.png
Ditto;Ditto;Pokemon Basis;Farblos;70;;Plötzliche Transformation;Dieses Pokemon kann die Attacken 1 beliebigen Basis-Pokemon in deinem Ablagestapel, außer Pokemon, die ein Regelfeld haben (Pokemon V, Pokemon-GX usw. haben Regelfelder), einsetzen. (Du benötigst jedoch die jeweils für die Attacke notwendige Energie.);;;;;;;;;;;Kampf;keine;1;CRZ;107;F;Zenit der Könige (CRZ);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRZ/CRZ_107_R_DE_LG.png
Ditto;Ditto;Pokemon Basis;Farblos;70;;Plötzliche Transformation;Dieses Pokemon kann die Attacken 1 beliebigen Basis-Pokemon in deinem Ablagestapel, außer Pokemon, die ein Regelfeld haben (Pokemon V, Pokemon-GX usw. haben Regelfelder), einsetzen. (Du benötigst jedoch die jeweils für die Attacke notwendige Energie.);;;;;;;;;;;Kampf;keine;1;CRZ;GG22;F;Zenit der Könige (CRZ);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRZ/CRZ_GG22_R_DE_LG.png
Ditto;Ditto;Pokemon Basis;Farblos;70;;Plötzliche Transformation;Dieses Pokemon kann die Attacken 1 beliebigen Basis-Pokemon in deinem Ablagestapel, außer Pokemon, die ein Regelfeld haben (Pokemon V, Pokemon-GX usw. haben Regelfelder), einsetzen. (Du benötigst jedoch die jeweils für die Attacke notwendige Energie.);;;;;;;;;;;Kampf;keine;1;PGO;53;F;Pokemon GO (PGO);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PGO/PGO_053_R_DE_LG.png
Ditto;Ditto;Pokemon Basis;Farblos;60;;Wandelstart;Einmal während deines ersten Zuges, wenn dieses Pokemon in der Aktiven Position ist, kannst du dein Deck durchsuchen und 1 Basis-Pokemon wählen, das du dort findest, außer Ditto. Wenn du das machst, lege dieses Pokemon und alle angelegten Karten auf deinen Ablagestapel und lege das gewählte Pokemon an seine Stelle. Mische anschließend dein Deck.;C;Plopp ;Splup;10;;;;;;;Kampf;keine;1;MEW;132;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_132_R_DE_LG.png
Ditto;Ditto;Pokemon Basis;Farblos;60;;Wandelstart;Einmal während deines ersten Zuges, wenn dieses Pokemon in der Aktiven Position ist, kannst du dein Deck durchsuchen und 1 Basis-Pokemon wählen, das du dort findest, außer Ditto. Wenn du das machst, lege dieses Pokemon und alle angelegten Karten auf deinen Ablagestapel und lege das gewählte Pokemon an seine Stelle. Mische anschließend dein Deck.;C;Plopp ;Splup;10;;;;;;;Kampf;keine;1;PAF;201;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_201_R_DE_LG.png
Ditto V;Ditto V;Pokemon Basis;Farblos;170;;V-Transformation;Einmal während deines Zuges kannst du 1 Basis-Pokemon-V aus deinem Ablagestapel wählen und es gegen dieses Pokemon austauschen. Alle angelegten Karten, Schadensmarken, Speziellen Zustände, die Anzahl der Züge im Spiel sowie alle anderen Effekte verbleiben auf dem neuen Pokemon.;C;Ankleistern;Stick On;;Lege 1 Basis-Energiekarte aus deinem Ablagestapel an dieses Pokemon an.;;;;;;Kampf;keine;2;SHF;50;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_050_R_DE_LG.png
Ditto V;Ditto V;Pokemon Basis;Farblos;170;;V-Transformation;Einmal während deines Zuges kannst du 1 Basis-Pokemon-V aus deinem Ablagestapel wählen und es gegen dieses Pokemon austauschen. Alle angelegten Karten, Schadensmarken, Speziellen Zustände, die Anzahl der Züge im Spiel sowie alle anderen Effekte verbleiben auf dem neuen Pokemon.;C;Ankleistern;Stick On;;Lege 1 Basis-Energiekarte aus deinem Ablagestapel an dieses Pokemon an.;;;;;;Kampf;keine;2;SHF;SV118;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_SV118_R_DE_LG.png
Ditto VMAX;Ditto VMAX;VMAX;Farblos;320; Ditto V;;;CCC;Dyna-Wandler;Max Transform;;Wähle 1 Attacke des Aktiven Pokemon deines Gegners und setze sie als diese Attacke ein.;;;;;;Kampf;keine;3;SHF;51;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_051_R_DE_LG.png
Ditto VMAX;Ditto VMAX;VMAX;Farblos;320; Ditto V;;;CCC;Dyna-Wandler;Max Transform;;Wähle 1 Attacke des Aktiven Pokemon deines Gegners und setze sie als diese Attacke ein.;;;;;;Kampf;keine;3;SHF;SV119;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_SV119_R_DE_LG.png
Dodri;Dodrio;Pokemon Phase 1;Farblos;100; Dodu;Zackiger Zug;Einmal während deines Zuges kannst du 1 Schadensmarke auf dieses Pokemon legen. Wenn du das machst, ziehe 1 Karte.;C;Schnabelausraster ;Ballistic Beak;10+;Diese Attacke fügt für jede Schadensmarke auf diesem Pokemon 30 Schadenspunkte mehr zu.;;;;;;Elektro;Kampf;1;MEW;85;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_085_R_DE_LG.png
Dodri;Dodrio;Pokemon Phase 1;Farblos;100; Dodu;Zackiger Zug;Einmal während deines Zuges kannst du 1 Schadensmarke auf dieses Pokemon legen. Wenn du das machst, ziehe 1 Karte.;C;Schnabelausraster ;Ballistic Beak;10+;Diese Attacke fügt für jede Schadensmarke auf diesem Pokemon 30 Schadenspunkte mehr zu.;;;;;;Elektro;Kampf;1;PAF;200;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_200_R_DE_LG.png
Dodri V;Dodrio V;Pokemon Basis;Farblos;200;;;;C;Schonungslos ;No Reprieve;20;Während deines nächsten Zuges fügen die Attacken dieses Pokemon dem Aktiven Pokemon deines Gegners 80 Schadenspunkte mehr zu (bevor Schwäche und Resistenz verrechnet werden).;CCC;Tobender Bohrer ;Rampage Drill;160;Dieses Pokemon fügt auch sich selbst 30 Schadenspunkte zu.;Elektro;Kampf;1;FST;201;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_201_R_DE_LG.png
Dodu;Doduo;Pokemon Basis;Farblos;70;;;;C;Waghalsiger Sturmangriff ;Reckless Charge;30;Dieses Pokemon fügt auch sich selbst 10 Schadenspunkte zu.;;;;;;Elektro;Kampf;1;MEW;84;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_084_R_DE_LG.png
Dodu;Doduo;Pokemon Basis;Farblos;70;;;;C;Waghalsiger Sturmangriff ;Reckless Charge;30;Dieses Pokemon fügt auch sich selbst 10 Schadenspunkte zu.;;;;;;Elektro;Kampf;1;PAF;199;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_199_R_DE_LG.png
Donarion;Vikavolt;Pokemon Phase 2;Elektro;150; Akkup;;;CCC;Biss ;Bite;70;;LLCC;Elektro-Blaster;Electro Blaster;;Lege 2 [L]-Energien von diesem Pokemon auf deinen Ablagestapel. Diese Attacke fügt 1 Pokemon deines Gegners 200 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);Kampf;keine;0;FST;101;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_101_R_DE_LG.png
Donarion;Vikavolt;Pokemon Phase 2;Elektro;160; Akkup;;;L;Voltwechsel ;Volt Switch;90;Tausche dieses Pokemon gegen 1 [L]-Pokemon auf deiner Bank aus.;LLCC;Funkenschlag ;Sparking Strike;240;;Kampf;keine;1;SCR;53;H;Stellarkrone (SCR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SCR/SCR_053_R_DE_LG.png
Donarion;Vikavolt;Pokemon Phase 2;Elektro;160; Akkup;;;L;Flotter Sprung ;Mach Bolt;50;;LL;Stromkreiskanone ;Circuit Cannon;120+;Diese Attacke fügt für jedes Akkup auf deiner Bank 80 Schadenspunkte mehr zu.;Kampf;keine;2;TEF;56;H;Gewalten der Zeit (TEF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TEF/TEF_056_R_DE_LG.png
Donnersichel;Roaring Moon;Pokemon Basis;Finsternis;140;;;;DD;Rachegefieder ;Vengeance Fletching;70+;Diese Attacke fügt für jede Vergangenheitskarte in deinem Ablagestapel 10 Schadenspunkte mehr zu.;DCCC;Turboschwinge ;Speed Wing;120;;Pflanze;keine;2;TEF;109;H;Gewalten der Zeit (TEF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TEF/TEF_109_R_DE_LG.png
Donnersichel-ex;Roaring Moon ex;Pokemon Basis;Finsternis;230;;;;DDC;Fieberhaftes Ausstechen;Frenzied Gouging;;Mache das Aktive Pokemon deines Gegners kampfunfähig. Wenn das Aktive Pokemon deines Gegners auf diese Weise kampfunfähig wird, fügt dieses Pokemon sich selbst 200 Schadenspunkte zu.;DDC;Unheilvoller Sturm ;Calamity Storm;100+;Du kannst 1 Stadionkarte im Spiel auf den Ablagestapel legen. Wenn du das machst, fügt diese Attacke 120 Schadenspunkte mehr zu.;Pflanze;keine;2;PAR;124;G;Paradoxrift (PAR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAR/PAR_124_R_DE_LG.png
Donnersichel-ex;Roaring Moon ex;Pokemon Basis;Finsternis;230;;;;DDC;Fieberhaftes Ausstechen;Frenzied Gouging;;Mache das Aktive Pokemon deines Gegners kampfunfähig. Wenn das Aktive Pokemon deines Gegners auf diese Weise kampfunfähig wird, fügt dieses Pokemon sich selbst 200 Schadenspunkte zu.;DDC;Unheilvoller Sturm ;Calamity Storm;100+;Du kannst 1 Stadionkarte im Spiel auf den Ablagestapel legen. Wenn du das machst, fügt diese Attacke 120 Schadenspunkte mehr zu.;Pflanze;keine;2;PAR;229;G;Paradoxrift (PAR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAR/PAR_229_R_DE_LG.png
Donnersichel-ex;Roaring Moon ex;Pokemon Basis;Finsternis;230;;;;DDC;Fieberhaftes Ausstechen;Frenzied Gouging;;Mache das Aktive Pokemon deines Gegners kampfunfähig. Wenn das Aktive Pokemon deines Gegners auf diese Weise kampfunfähig wird, fügt dieses Pokemon sich selbst 200 Schadenspunkte zu.;DDC;Unheilvoller Sturm ;Calamity Storm;100+;Du kannst 1 Stadionkarte im Spiel auf den Ablagestapel legen. Wenn du das machst, fügt diese Attacke 120 Schadenspunkte mehr zu.;Pflanze;keine;2;PAR;251;G;Paradoxrift (PAR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAR/PAR_251_R_DE_LG.png
Donnersichel-ex;Roaring Moon ex;Pokemon Basis;Finsternis;230;;;;DDC;Fieberhaftes Ausstechen;Frenzied Gouging;;Mache das Aktive Pokemon deines Gegners kampfunfähig. Wenn das Aktive Pokemon deines Gegners auf diese Weise kampfunfähig wird, fügt dieses Pokemon sich selbst 200 Schadenspunkte zu.;DDC;Unheilvoller Sturm ;Calamity Storm;100+;Du kannst 1 Stadionkarte im Spiel auf den Ablagestapel legen. Wenn du das machst, fügt diese Attacke 120 Schadenspunkte mehr zu.;Pflanze;keine;2;PAR;262;G;Paradoxrift (PAR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAR/PAR_262_R_DE_LG.png
Donnersichel-ex;Roaring Moon ex;Pokemon Basis;Finsternis;230;;;;DDC;Fieberhaftes Ausstechen;Frenzied Gouging;;Mache das Aktive Pokemon deines Gegners kampfunfähig. Wenn das Aktive Pokemon deines Gegners auf diese Weise kampfunfähig wird, fügt dieses Pokemon sich selbst 200 Schadenspunkte zu.;DDC;Unheilvoller Sturm ;Calamity Storm;100+;Du kannst 1 Stadionkarte im Spiel auf den Ablagestapel legen. Wenn du das machst, fügt diese Attacke 120 Schadenspunkte mehr zu.;Pflanze;keine;2;SVP;67;G;Scarlet & Violet Promos (SVP);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVP/SVP_067_R_DE_LG.png
Donphan;Donphan;Pokemon Phase 1;Kampf;120; Phanpy;Exoskelett;Schaden, der Donphan durch Angriffe zugefügt wird, wird um 20 Schadenspunkte reduziert (nachdem Schwäche und Resistenz verrechnet wurden).;F;Erdbeben ;Earthquake;60;Dieser Angriff fügt jedem Pokemon auf deiner Bank 10 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);FFF;Schwerer Einschlag ;Heavy Impact;90;;Wasser;Elektro;4;CEL;CC19;Mehr Formate;Celebrations (CEL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CEL/CEL_CC19_R_DE_LG.png
Donphan;Donphan;Pokemon Phase 1;Kampf;150; Phanpy;;;CC;Grolllawine ;Cragalanche;30;Lege die obersten 2 Karten des Decks deines Gegners auf seinen Ablagestapel.;FFC;Mächtiger Wirbler ;Powerful Spin;160;Während deines nächsten Zuges kann dieses Pokemon nicht angreifen.;Pflanze;keine;3;PAF;49;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_049_R_DE_LG.png
Donphan;Donphan;Pokemon Phase 1;Kampf;150; Phanpy;;;F;Rollkoller ;Overspin;110;Wenn sich dieses Pokemon während dieses Zuges entwickelt hat, hat diese Attacke keine Auswirkungen.;FFFC;Riesenbeißer ;Giant Fangs;170;;Pflanze;keine;3;SIT;92;F;Silberne Sturmwinde (SIT);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SIT/SIT_092_R_DE_LG.png
Donphan;Donphan;Pokemon Phase 1;Kampf;150; Phanpy;;;F;Erdbeben ;Earthquake;120;Diese Attacke fügt auch jedem Pokemon auf deiner Bank 20 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);FCC;Schwerer Einschlag ;Heavy Impact;90;;Pflanze;keine;4;VIV;87;D;Farbenschock (VIV);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/VIV/VIV_087_R_DE_LG.png
Doppel-Turbo-Energie;Double Turbo Energy;Energie - Spezial-Energie;;;;;;;;;;;;;;;;Feuer;Pflanze;3;ASR;216;F;Astralglanz (ASR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/ASR/ASR_216_R_DE_LG.png
Doppel-Turbo-Energie;Double Turbo Energy;Energie - Spezial-Energie;;;;;;;;;;;;;;;;Kampf;keine;2;BRS;151;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_151_R_DE_LG.png
Dragonir;Dragonair;Pokemon Phase 1;Drache;100; Dratini;;;W;Verprügler ;Beat;20;;WL;Aquaschlag ;Aqua Slash;90;Während deines nächsten Zuges kann dieses Pokemon nicht angreifen.;keine;keine;2;MEW;148;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_148_R_DE_LG.png
Dragonir;Dragonair;Pokemon Phase 1;Drache;100; Dratini;;;W;Verprügler ;Beat;20;;WL;Aquaschlag ;Aqua Slash;90;Während deines nächsten Zuges kann dieses Pokemon nicht angreifen.;keine;keine;2;MEW;181;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_181_R_DE_LG.png
Dragonir;Dragonair;Pokemon Phase 1;Drache;100; Dratini;;;C;Ramme ;Ram;30;;WL;Drachenrute ;Dragon Tail;70*;Wirf 2 Münzen. Diese Attacke fügt 70 Schadenspunkte pro Kopf zu.;keine;keine;2;OBF;158;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_158_R_DE_LG.png
Dragonir;Dragonair;Pokemon Phase 1;Drache;100; Dratini;;;CC;Wickel ;Wrap;30;Wirf 1 Münze. Bei Kopf ist das Aktive Pokemon deines Gegners jetzt paralysiert.;WLC;Surfer ;Surf;80;;keine;keine;2;SIT;130;F;Silberne Sturmwinde (SIT);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SIT/SIT_130_R_DE_LG.png
Dragoran;Dragonite;Pokemon Phase 2;Drache;180; Dragonir;Jet-Cruisen;Deine Pokemon im Spiel haben keine Rückzugskosten.;WL;Drachenpuls ;Dragon Pulse;180;Lege die obersten 2 Karten deines Decks auf deinen Ablagestapel.;;;;;;keine;keine;3;MEW;149;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_149_R_DE_LG.png
Dragoran;Dragonite;Pokemon Phase 2;Drache;160; Dragonir;;;CCC;Drachenklaue ;Dragon Claw;80;;WLCC;Energiesturm ;Energy Hurricane;180;Durchsuche dein Deck nach bis zu 3 Basis-Energiekarten und lege sie beliebig an deine Pokemon an. Mische anschließend dein Deck.;keine;keine;2;SIT;131;F;Silberne Sturmwinde (SIT);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SIT/SIT_131_R_DE_LG.png
Dragoran V;Dragonite V;Pokemon Basis;Drache;230;;;;CC;Zerfetzer ;Shred;50;Der Schaden dieser Attacke wird durch Effekte auf dem Aktiven Pokemon deines Gegners nicht verändert.;WWL;Drachensturm ;Dragon Gale;250;Diese Attacke fügt auch jedem Pokemon auf deiner Bank 20 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);keine;keine;3;EVS;191;E;Drachenwandel (EVS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/EVS/EVS_191_R_DE_LG.png
Dragoran V;Dragonite V;Pokemon Basis;Drache;230;;;;CC;Zerfetzer ;Shred;50;Der Schaden dieser Attacke wird durch Effekte auf dem Aktiven Pokemon deines Gegners nicht verändert.;WWL;Drachensturm ;Dragon Gale;250;Diese Attacke fügt auch jedem Pokemon auf deiner Bank 20 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);keine;keine;3;EVS;192;E;Drachenwandel (EVS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/EVS/EVS_192_R_DE_LG.png
Dragoran V;Dragonite V;Pokemon Basis;Drache;230;;;;WL;Hyperstrahl ;Hyper Beam;60;Lege 1 Energie vom Aktiven Pokemon deines Gegners auf seinen Ablagestapel.;WLC;Zertrümmernder Schweif ;Buster Tail;160;;keine;keine;2;PGO;49;F;Pokemon GO (PGO);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PGO/PGO_049_R_DE_LG.png
Dragoran V;Dragonite V;Pokemon Basis;Drache;230;;;;WL;Hyperstrahl ;Hyper Beam;60;Lege 1 Energie vom Aktiven Pokemon deines Gegners auf seinen Ablagestapel.;WLC;Zertrümmernder Schweif ;Buster Tail;160;;keine;keine;2;PGO;76;F;Pokemon GO (PGO);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PGO/PGO_076_R_DE_LG.png
Dragoran VSTAR;Dragonite VSTAR;VSTAR;Drache;280; Dragoran V;;;WLCC;Gigastoß ;Giga Impact;250;Während deines nächsten Zuges kann dieses Pokemon nicht angreifen.;C;Drachenstern;Draconic Star;;Schau dir die obersten 12 Karten deines Decks an und lege beliebig viele [W]- oder [L]-Energiekarten, die du dort findest, beliebig an deine Pokemon an. Mische die anderen Karten zurück in dein Deck. (Du kannst pro Spiel nur 1 VSTAR-Power einsetzen.);keine;keine;2;PGO;50;F;Pokemon GO (PGO);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PGO/PGO_050_R_DE_LG.png
Dragoran VSTAR;Dragonite VSTAR;VSTAR;Drache;280; Dragoran V;;;WLCC;Gigastoß ;Giga Impact;250;Während deines nächsten Zuges kann dieses Pokemon nicht angreifen.;C;Drachenstern;Draconic Star;;Schau dir die obersten 12 Karten deines Decks an und lege beliebig viele [W]- oder [L]-Energiekarten, die du dort findest, beliebig an deine Pokemon an. Mische die anderen Karten zurück in dein Deck. (Du kannst pro Spiel nur 1 VSTAR-Power einsetzen.);keine;keine;2;PGO;81;F;Pokemon GO (PGO);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PGO/PGO_081_R_DE_LG.png
Dragoran-ex;Dragonite ex;Terakristall Phase 2;Drache;330; Dragonir;Terakristall;Solange sich dieses Pokemon auf deiner Bank befindet, verhindere allen Schaden, der diesem Pokemon durch Attacken (deine und die deines Gegners) zugefügt wird.;C;Flügelschlag ;Wing Attack;70;;WL;Mächtiger Meteor ;Mighty Meteor;140+;Wirf 1 Münze. Bei Kopf fügt diese Attacke 140 Schadenspunkte mehr zu. Bei Zahl kann dieses Pokemon während deines nächsten Zuges nicht angreifen.;keine;keine;2;OBF;159;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_159_R_DE_LG.png
Drapfel;Flapple;Pokemon Phase 1;Pflanze;80; Knapfel;Apfelfall;Einmal während deines Zuges kannst du 2 Schadensmarken auf 1 Pokemon deines Gegners legen. Wenn du auf diese Weise Schadensmarken platziert hast, mische dieses Pokemon und alle angelegten Karten in dein Deck.;CC;Säurespeier ;Acid Spray;60;Wirf 1 Münze. Lege bei Kopf 1 Energie vom Aktiven Pokemon deines Gegners auf seinen Ablagestapel.;;;;;;Feuer;keine;1;ASR;TG2;D;Astralglanz (ASR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/ASR/ASR_TG2_R_DE_LG.png
Drapfel;Flapple;Pokemon Phase 1;Pflanze;80; Knapfel;Apfelfall;Einmal während deines Zuges kannst du 2 Schadensmarken auf 1 Pokemon deines Gegners legen. Wenn du auf diese Weise Schadensmarken platziert hast, mische dieses Pokemon und alle angelegten Karten in dein Deck.;CC;Säurespeier ;Acid Spray;60;Wirf 1 Münze. Lege bei Kopf 1 Energie vom Aktiven Pokemon deines Gegners auf seinen Ablagestapel.;;;;;;Feuer;keine;1;SHF;SV13;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_SV13_R_DE_LG.png
Drapfel;Flapple;Pokemon Phase 1;Drache;80; Knapfel;;;C;Ätzender Schleim ;Acidic Mucus;50*;Diese Attacke fügt für jedes Pokemon deines Gegners im Spiel, das eine Fähigkeit hat, 50 Schadenspunkte zu.;GR;Kampf-Tackle ;Fighting Tackle;80+;Wenn das Aktive Pokemon deines Gegners ein Pokemon-V ist, fügt diese Attacke 80 Schadenspunkte mehr zu.;keine;keine;1;EVS;120;E;Drachenwandel (EVS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/EVS/EVS_120_R_DE_LG.png
Drapfel V;Flapple V;Pokemon Basis;Pflanze;190;;;;G;Sauerspucke ;Sour Spit;20;Während des nächsten Zuges deines Gegners erhöhen sich die Kosten der Attacken des Verteidigenden Pokemon um [C][C].;GCC;Flügelschlag ;Wing Attack;120;;Feuer;keine;1;BST;18;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_018_R_DE_LG.png
Drapfel V;Flapple V;Pokemon Basis;Pflanze;190;;;;G;Sauerspucke ;Sour Spit;20;Während des nächsten Zuges deines Gegners erhöhen sich die Kosten der Attacken des Verteidigenden Pokemon um [C][C].;GCC;Flügelschlag ;Wing Attack;120;;Feuer;keine;1;BST;143;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_143_R_DE_LG.png
Drapfel VMAX;Flapple VMAX;VMAX;Pflanze;320; Drapfel V;;;;;;;Diese Attacke fügt für jede Schadensmarke auf diesem Pokemon 10 Schadenspunkte weniger zu.;;;;;;Feuer;keine;3;BST;19;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_019_R_DE_LG.png
Drapfel VMAX;Flapple VMAX;VMAX;Pflanze;320; Drapfel V;;;;;;;Diese Attacke fügt für jede Schadensmarke auf diesem Pokemon 10 Schadenspunkte weniger zu.;;;;;;Feuer;keine;3;BST;164;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_164_R_DE_LG.png
